event_id,customer_id,user_id,event_type,event_date
7968,30,782,integration_used,2026-05-24
7969,30,778,report_created,2026-05-28
7970,30,793,integration_used,2026-06-07
7971,30,791,integration_used,2026-05-29
7972,30,787,export,2026-06-09
7973,30,790,login,2026-05-27
7974,30,778,integration_used,2026-05-25
7975,30,787,export,2026-06-20
7976,30,786,report_created,2026-06-24
7977,30,787,report_created,2026-06-29
7978,30,780,dashboard_view,2026-06-25
7979,30,794,report_created,2026-06-14
7980,30,781,export,2026-06-28
7981,30,785,export,2026-07-02
7982,30,794,report_created,2026-06-21
7983,30,784,integration_used,2026-06-29
7984,30,781,report_created,2026-06-29
7985,30,778,report_created,2026-07-03
7986,30,788,integration_used,2026-07-11
7987,30,783,integration_used,2026-06-20
7988,30,790,login,2026-06-13
7989,30,788,login,2026-07-06
7990,30,779,export,2026-07-06
7991,30,782,login,2026-06-27
7992,30,790,report_created,2026-06-29
7993,30,779,integration_used,2026-07-11
7994,30,783,integration_used,2026-07-03
7995,30,786,integration_used,2026-06-30
7996,30,781,dashboard_view,2026-06-17
7997,30,778,integration_used,2026-06-24
7998,30,784,login,2026-06-14
7999,30,788,report_created,2026-06-26
8000,30,785,integration_used,2026-06-22
8001,30,793,login,2026-07-03
8002,30,789,dashboard_view,2026-06-28
8003,30,778,export,2026-07-07
8004,30,789,login,2026-06-12
8005,30,779,dashboard_view,2026-07-11
8006,30,779,report_created,2026-06-20
8007,30,790,export,2026-06-17
8008,30,781,integration_used,2026-06-23
8009,30,789,dashboard_view,2026-06-21
8010,30,778,report_created,2026-06-12
8011,30,790,login,2026-07-02
8012,30,786,integration_used,2026-06-17
8013,30,784,export,2026-06-15
8014,30,787,export,2026-06-28
8015,30,779,export,2026-06-25
8016,30,778,login,2026-06-21
8017,30,794,dashboard_view,2026-06-26
8018,30,791,login,2026-06-13
8019,30,778,dashboard_view,2026-07-08
8020,30,791,login,2026-06-30
8021,30,779,report_created,2026-07-04
8022,30,787,report_created,2026-07-02
8023,30,782,integration_used,2026-06-22
8024,30,779,export,2026-06-29
8025,30,786,report_created,2026-06-20
8026,30,791,export,2026-06-24
8027,30,789,report_created,2026-07-06
8028,30,779,dashboard_view,2026-06-29
8029,30,782,report_created,2026-07-08
8030,30,789,integration_used,2026-06-22
8031,30,791,export,2026-06-14
8032,30,782,export,2026-07-01
8033,30,783,dashboard_view,2026-07-06
8034,30,778,dashboard_view,2026-07-31
8035,30,784,report_created,2026-07-12
8036,30,792,login,2026-07-16
8037,30,786,report_created,2026-07-26
8038,30,793,export,2026-07-13
8039,30,787,report_created,2026-07-24
8040,30,788,integration_used,2026-07-30
8041,30,785,export,2026-07-22
8042,30,788,login,2026-08-05
8043,30,785,dashboard_view,2026-07-24
8044,30,788,export,2026-08-10
8045,30,780,report_created,2026-08-06
8046,30,788,report_created,2026-07-18
8047,30,784,dashboard_view,2026-08-07
8048,30,779,dashboard_view,2026-08-10
8049,30,790,dashboard_view,2026-08-06
8050,30,780,login,2026-07-12
8051,30,793,dashboard_view,2026-08-03
8052,30,792,dashboard_view,2026-07-26
8053,30,791,report_created,2026-07-17
8054,30,785,report_created,2026-07-22
8055,30,788,report_created,2026-07-19
8056,30,788,dashboard_view,2026-08-05
8057,30,787,report_created,2026-08-05
8058,30,782,report_created,2026-07-19
8059,30,781,login,2026-07-29
8060,30,794,export,2026-07-31
8061,30,789,login,2026-07-22
8062,30,792,login,2026-08-08
8063,30,788,login,2026-07-12
8064,30,794,login,2026-07-14
8065,30,789,integration_used,2026-08-01
8066,30,780,export,2026-08-02
8067,30,792,report_created,2026-08-01
8068,30,793,report_created,2026-08-03
8069,30,784,dashboard_view,2026-07-30
8070,30,787,integration_used,2026-07-27
8071,30,787,export,2026-08-07
8072,30,781,integration_used,2026-07-30
8073,30,787,integration_used,2026-07-19
8074,30,792,report_created,2026-08-04
8075,30,787,integration_used,2026-07-14
8076,30,784,report_created,2026-08-09
8077,30,785,integration_used,2026-07-26
8078,30,778,dashboard_view,2026-08-03
8079,30,781,dashboard_view,2026-07-25
8080,30,791,login,2026-08-08
8081,30,784,integration_used,2026-08-03
8082,31,806,login,2026-02-28
8083,31,827,integration_used,2026-02-26
8084,31,829,dashboard_view,2026-02-13
8085,31,846,integration_used,2026-02-12
8086,31,799,dashboard_view,2026-03-02
8087,31,825,export,2026-02-24
8088,31,807,report_created,2026-03-13
8089,31,847,export,2026-02-24
8090,31,806,login,2026-03-03
8091,31,815,login,2026-03-08
8092,31,823,report_created,2026-02-19
8093,31,821,dashboard_view,2026-03-03
8094,31,815,dashboard_view,2026-02-18
8095,31,825,integration_used,2026-02-16
8096,31,798,integration_used,2026-03-10
8097,31,831,login,2026-02-14
8098,31,817,export,2026-02-28
8099,31,807,report_created,2026-03-04
8100,31,819,login,2026-02-26
8101,31,842,export,2026-02-26
8102,31,842,dashboard_view,2026-03-01
8103,31,832,export,2026-02-16
8104,31,832,login,2026-02-12
8105,31,814,dashboard_view,2026-03-06
8106,31,847,dashboard_view,2026-03-01
8107,31,832,integration_used,2026-02-22
8108,31,811,export,2026-02-13
8109,31,835,export,2026-02-16
8110,31,811,report_created,2026-02-13
8111,31,798,integration_used,2026-02-22
8112,31,831,login,2026-02-23
8113,31,839,login,2026-03-12
8114,31,798,integration_used,2026-02-24
8115,31,830,export,2026-03-03
8116,31,809,login,2026-02-23
8117,31,829,dashboard_view,2026-02-13
8118,31,848,report_created,2026-02-12
8119,31,805,login,2026-03-10
8120,31,829,export,2026-02-22
8121,31,837,report_created,2026-02-25
8122,31,813,report_created,2026-03-08
8123,31,819,integration_used,2026-03-05
8124,31,844,report_created,2026-02-25
8125,31,834,integration_used,2026-02-17
8126,31,841,integration_used,2026-02-27
8127,31,818,dashboard_view,2026-02-27
8128,31,830,report_created,2026-02-12
8129,31,847,export,2026-02-17
8130,31,816,integration_used,2026-02-21
8131,31,817,integration_used,2026-02-17
8132,31,803,login,2026-02-25
8133,31,848,login,2026-02-23
8134,31,806,login,2026-03-09
8135,31,823,integration_used,2026-02-18
8136,31,824,integration_used,2026-02-18
8137,31,833,login,2026-02-20
8138,31,847,report_created,2026-03-09
8139,31,828,dashboard_view,2026-02-24
8140,31,835,export,2026-02-22
8141,31,800,login,2026-02-27
8142,31,816,integration_used,2026-02-17
8143,31,828,report_created,2026-03-04
8144,31,816,login,2026-02-16
8145,31,845,dashboard_view,2026-03-05
8146,31,822,dashboard_view,2026-02-26
8147,31,828,integration_used,2026-03-01
8148,31,801,dashboard_view,2026-03-11
8149,31,841,login,2026-03-07
8150,31,808,integration_used,2026-02-25
8151,31,816,export,2026-02-17
8152,31,829,login,2026-03-10
8153,31,831,integration_used,2026-03-06
8154,31,826,integration_used,2026-02-15
8155,31,800,report_created,2026-03-05
8156,31,831,login,2026-03-13
8157,31,842,integration_used,2026-02-16
8158,31,837,integration_used,2026-02-12
8159,31,835,dashboard_view,2026-02-14
8160,31,848,export,2026-03-10
8161,31,831,report_created,2026-04-11
8162,31,815,integration_used,2026-04-08
8163,31,822,export,2026-03-14
8164,31,832,dashboard_view,2026-04-06
8165,31,847,report_created,2026-03-18
8166,31,800,report_created,2026-03-23
8167,31,842,integration_used,2026-03-27
8168,31,843,export,2026-04-12
8169,31,842,report_created,2026-04-12
8170,31,807,export,2026-04-08
8171,31,796,login,2026-03-20
8172,31,802,dashboard_view,2026-03-25
8173,31,845,login,2026-03-25
8174,31,795,integration_used,2026-04-05
8175,31,803,integration_used,2026-03-16
8176,31,825,dashboard_view,2026-04-03
8177,31,836,report_created,2026-03-16
8178,31,817,dashboard_view,2026-04-09
8179,31,841,login,2026-03-30
8180,31,831,integration_used,2026-04-11
8181,31,815,integration_used,2026-03-17
8182,31,846,integration_used,2026-04-09
8183,31,840,login,2026-04-09
8184,31,813,login,2026-04-02
8185,31,803,dashboard_view,2026-04-03
8186,31,840,dashboard_view,2026-03-29
8187,31,820,report_created,2026-04-10
8188,31,839,integration_used,2026-03-18
8189,31,826,export,2026-04-06
8190,31,843,dashboard_view,2026-03-31
8191,31,823,dashboard_view,2026-04-10
8192,31,839,integration_used,2026-04-01
8193,31,841,export,2026-03-24
8194,31,831,dashboard_view,2026-04-05
8195,31,817,integration_used,2026-04-05
8196,31,798,login,2026-03-21
8197,31,835,integration_used,2026-04-02
8198,31,815,export,2026-03-16
8199,31,800,report_created,2026-04-01
8200,31,823,dashboard_view,2026-03-22
8201,31,800,report_created,2026-03-23
8202,31,819,export,2026-03-17
8203,31,810,export,2026-03-25
8204,31,831,report_created,2026-04-07
8205,31,817,login,2026-03-18
8206,31,801,report_created,2026-03-31
8207,31,810,integration_used,2026-03-31
8208,31,797,dashboard_view,2026-03-22
8209,31,848,dashboard_view,2026-03-27
8210,31,825,dashboard_view,2026-03-28
8211,31,824,dashboard_view,2026-04-12
8212,31,829,export,2026-03-24
8213,31,844,export,2026-03-23
8214,31,821,report_created,2026-04-12
8215,31,810,dashboard_view,2026-04-03
8216,31,828,export,2026-04-10
8217,31,846,report_created,2026-04-04
8218,31,799,export,2026-03-17
8219,31,799,login,2026-04-11
8220,31,834,export,2026-03-21
8221,31,815,dashboard_view,2026-03-23
8222,31,816,report_created,2026-03-26
8223,31,821,report_created,2026-03-17
8224,31,797,login,2026-04-01
8225,31,797,integration_used,2026-04-06
8226,31,829,dashboard_view,2026-04-12
8227,31,826,login,2026-04-06
8228,31,811,export,2026-04-08
8229,31,821,export,2026-04-06
8230,31,827,login,2026-04-15
8231,31,811,report_created,2026-04-22
8232,31,838,export,2026-05-04
8233,31,802,integration_used,2026-04-26
8234,31,809,report_created,2026-04-24
8235,31,845,login,2026-05-06
8236,31,831,integration_used,2026-04-29
8237,31,846,export,2026-05-11
8238,31,826,report_created,2026-04-30
8239,31,839,integration_used,2026-04-18
8240,31,835,login,2026-04-20
8241,31,831,dashboard_view,2026-05-07
8242,31,827,report_created,2026-04-25
8243,31,834,export,2026-04-26
8244,31,843,report_created,2026-05-04
8245,31,843,login,2026-05-01
8246,31,840,report_created,2026-05-05
8247,31,829,export,2026-04-19
8248,31,803,export,2026-04-15
8249,31,802,report_created,2026-04-28
8250,31,807,export,2026-05-12
8251,31,846,integration_used,2026-04-25
8252,31,802,login,2026-04-17
8253,31,843,report_created,2026-04-30
8254,31,844,login,2026-04-19
8255,31,807,dashboard_view,2026-05-03
8256,31,832,integration_used,2026-04-26
8257,31,799,export,2026-04-26
8258,31,808,export,2026-04-25
8259,31,823,report_created,2026-04-22
8260,31,827,dashboard_view,2026-05-05
8261,31,808,report_created,2026-04-30
8262,31,843,export,2026-04-27
8263,31,795,report_created,2026-04-16
8264,31,801,login,2026-05-05
8265,31,833,integration_used,2026-05-12
8266,31,802,dashboard_view,2026-05-01
8267,31,827,export,2026-04-16
8268,31,796,integration_used,2026-05-07
8269,31,803,dashboard_view,2026-04-30
8270,31,817,dashboard_view,2026-05-04
8271,31,797,report_created,2026-04-13
8272,31,799,dashboard_view,2026-04-22
8273,31,809,login,2026-04-14
8274,31,797,report_created,2026-05-19
8275,31,823,dashboard_view,2026-05-28
8276,31,795,report_created,2026-06-03
8277,31,799,login,2026-06-11
8278,31,840,export,2026-05-20
8279,31,839,report_created,2026-05-24
8280,31,801,dashboard_view,2026-05-24
8281,31,805,report_created,2026-06-03
8282,31,844,integration_used,2026-06-04
8283,31,836,login,2026-06-09
8284,31,834,integration_used,2026-05-27
8285,31,814,dashboard_view,2026-06-08
8286,31,804,report_created,2026-05-18
8287,31,829,login,2026-05-28
8288,31,832,integration_used,2026-05-19
8289,31,825,export,2026-06-07
8290,31,811,integration_used,2026-05-15
8291,31,821,dashboard_view,2026-06-05
8292,31,806,login,2026-05-31
8293,31,826,report_created,2026-05-16
8294,31,845,dashboard_view,2026-06-07
8295,31,813,report_created,2026-06-11
8296,31,848,dashboard_view,2026-05-14
8297,31,806,login,2026-05-29
8298,31,801,integration_used,2026-05-25
8299,31,798,dashboard_view,2026-06-10
8300,31,814,integration_used,2026-05-30
8301,31,822,export,2026-06-08
8302,31,808,export,2026-06-10
8303,31,795,integration_used,2026-06-07
8304,31,820,dashboard_view,2026-05-28
8305,31,798,dashboard_view,2026-05-13
8306,31,844,login,2026-06-10
8307,31,833,dashboard_view,2026-06-01
8308,31,820,export,2026-05-14
8309,31,841,login,2026-06-07
8310,31,831,dashboard_view,2026-05-31
8311,31,821,integration_used,2026-05-25
8312,31,796,report_created,2026-06-11
8313,31,824,integration_used,2026-05-27
8314,31,815,login,2026-06-11
8315,31,801,dashboard_view,2026-05-27
8316,31,803,integration_used,2026-06-01
8317,31,795,export,2026-06-11
8318,31,834,login,2026-06-27
8319,31,807,login,2026-06-17
8320,31,836,dashboard_view,2026-06-27
8321,31,805,login,2026-07-09
8322,31,808,export,2026-06-24
8323,31,831,integration_used,2026-07-10
8324,31,825,login,2026-06-13
8325,31,836,export,2026-06-29
8326,31,804,login,2026-07-06
8327,31,796,report_created,2026-06-16
8328,31,815,report_created,2026-06-14
8329,31,842,login,2026-06-28
8330,31,826,integration_used,2026-07-08
8331,31,805,login,2026-06-24
8332,31,825,login,2026-06-15
8333,31,824,report_created,2026-07-03
8334,31,810,login,2026-06-28
8335,31,804,dashboard_view,2026-06-15
8336,31,843,report_created,2026-07-02
8337,31,845,dashboard_view,2026-06-12
8338,31,806,dashboard_view,2026-06-30
8339,31,836,login,2026-07-29
8340,31,804,dashboard_view,2026-07-31
8341,31,808,integration_used,2026-07-12
8342,31,812,login,2026-07-17
8343,31,804,login,2026-07-18
8344,31,832,report_created,2026-08-02
8345,32,855,export,2026-02-15
8346,32,850,integration_used,2026-03-01
8347,32,849,dashboard_view,2026-03-07
8348,32,852,report_created,2026-02-21
8349,32,851,dashboard_view,2026-03-10
8350,32,850,export,2026-02-26
8351,32,849,export,2026-02-21
8352,32,853,report_created,2026-02-15
8353,32,854,login,2026-02-24
8354,32,854,report_created,2026-03-09
8355,32,851,report_created,2026-02-15
8356,32,853,report_created,2026-02-24
8357,32,849,login,2026-03-01
8358,32,850,login,2026-03-10
8359,32,853,login,2026-02-20
8360,32,851,integration_used,2026-02-12
8361,32,853,login,2026-02-12
8362,32,850,export,2026-02-16
8363,32,853,export,2026-02-13
8364,32,855,report_created,2026-02-19
8365,32,854,integration_used,2026-02-22
8366,32,852,export,2026-03-05
8367,32,853,integration_used,2026-02-28
8368,32,854,dashboard_view,2026-02-28
8369,32,850,export,2026-02-27
8370,32,849,login,2026-02-12
8371,32,853,report_created,2026-02-25
8372,32,851,report_created,2026-02-27
8373,32,849,dashboard_view,2026-02-25
8374,32,852,integration_used,2026-02-15
8375,32,849,login,2026-02-23
8376,32,853,export,2026-03-12
8377,32,851,integration_used,2026-02-22
8378,32,850,export,2026-03-11
8379,32,851,login,2026-03-12
8380,32,852,integration_used,2026-02-23
8381,32,855,dashboard_view,2026-02-17
8382,32,852,dashboard_view,2026-02-22
8383,32,855,report_created,2026-03-07
8384,32,850,integration_used,2026-03-05
8385,32,851,export,2026-02-25
8386,32,851,login,2026-02-27
8387,32,853,login,2026-03-08
8388,32,850,integration_used,2026-02-23
8389,32,852,report_created,2026-03-03
8390,32,852,dashboard_view,2026-03-08
8391,32,854,login,2026-02-14
8392,32,850,dashboard_view,2026-03-11
8393,32,850,export,2026-02-18
8394,32,854,dashboard_view,2026-02-18
8395,32,855,report_created,2026-03-13
8396,32,851,dashboard_view,2026-03-13
8397,32,855,login,2026-03-07
8398,32,849,login,2026-03-13
8399,32,853,export,2026-02-25
8400,32,850,report_created,2026-02-16
8401,32,854,export,2026-02-19
8402,32,852,integration_used,2026-03-06
8403,32,849,login,2026-02-22
8404,32,849,integration_used,2026-02-25
8405,32,853,integration_used,2026-02-17
8406,32,849,report_created,2026-03-10
8407,32,849,login,2026-03-01
8408,32,849,login,2026-02-23
8409,32,852,dashboard_view,2026-02-23
8410,32,855,dashboard_view,2026-03-06
8411,32,854,dashboard_view,2026-02-26
8412,32,852,integration_used,2026-02-18
8413,32,854,integration_used,2026-02-24
8414,32,854,integration_used,2026-02-27
8415,32,849,login,2026-03-01
8416,32,853,report_created,2026-02-16
8417,32,851,login,2026-02-24
8418,32,855,integration_used,2026-02-14
8419,32,852,export,2026-04-04
8420,32,850,login,2026-04-11
8421,32,849,integration_used,2026-03-14
8422,32,855,integration_used,2026-03-17
8423,32,853,dashboard_view,2026-04-04
8424,32,850,login,2026-03-30
8425,32,849,dashboard_view,2026-03-20
8426,32,852,login,2026-04-10
8427,32,853,login,2026-03-15
8428,32,851,integration_used,2026-04-10
8429,32,853,report_created,2026-03-23
8430,32,854,report_created,2026-04-04
8431,32,853,integration_used,2026-04-08
8432,32,855,dashboard_view,2026-04-03
8433,32,849,report_created,2026-04-06
8434,32,855,login,2026-03-16
8435,32,849,dashboard_view,2026-04-01
8436,32,851,dashboard_view,2026-03-19
8437,32,851,export,2026-03-30
8438,32,849,report_created,2026-03-29
8439,32,852,integration_used,2026-03-25
8440,32,853,report_created,2026-04-04
8441,32,853,report_created,2026-03-15
8442,32,855,export,2026-03-31
8443,32,852,login,2026-04-08
8444,32,849,integration_used,2026-04-11
8445,32,850,login,2026-04-04
8446,32,855,integration_used,2026-04-08
8447,32,849,integration_used,2026-03-21
8448,32,850,dashboard_view,2026-03-14
8449,32,854,integration_used,2026-04-05
8450,32,852,report_created,2026-03-24
8451,32,849,export,2026-04-08
8452,32,850,integration_used,2026-04-11
8453,32,851,login,2026-03-27
8454,32,852,report_created,2026-04-04
8455,32,850,dashboard_view,2026-03-29
8456,32,855,report_created,2026-03-14
8457,32,854,export,2026-04-06
8458,32,851,dashboard_view,2026-04-07
8459,32,851,login,2026-03-29
8460,32,849,login,2026-04-03
8461,32,850,login,2026-03-24
8462,32,855,dashboard_view,2026-03-26
8463,32,853,report_created,2026-03-21
8464,32,849,login,2026-03-26
8465,32,854,login,2026-03-30
8466,32,854,report_created,2026-04-07
8467,32,851,login,2026-03-25
8468,32,851,export,2026-03-22
8469,32,849,login,2026-03-15
8470,32,849,integration_used,2026-03-29
8471,32,850,login,2026-04-05
8472,32,851,export,2026-03-30
8473,32,849,login,2026-04-11
8474,32,850,dashboard_view,2026-03-26
8475,32,853,export,2026-04-08
8476,32,849,login,2026-04-12
8477,32,854,dashboard_view,2026-03-15
8478,32,850,dashboard_view,2026-03-15
8479,32,853,export,2026-03-20
8480,32,849,login,2026-04-01
8481,32,850,report_created,2026-04-12
8482,32,853,report_created,2026-03-21
8483,32,849,export,2026-03-28
8484,32,852,report_created,2026-03-19
8485,32,850,report_created,2026-03-17
8486,32,851,login,2026-03-31
8487,32,854,dashboard_view,2026-05-07
8488,32,852,dashboard_view,2026-04-29
8489,32,855,report_created,2026-04-22
8490,32,852,login,2026-04-16
8491,32,849,login,2026-04-23
8492,32,851,login,2026-05-05
8493,32,851,dashboard_view,2026-04-27
8494,32,854,export,2026-05-03
8495,32,855,report_created,2026-05-08
8496,32,850,integration_used,2026-05-01
8497,32,852,export,2026-05-10
8498,32,852,dashboard_view,2026-04-25
8499,32,850,login,2026-05-02
8500,32,854,dashboard_view,2026-04-21
8501,32,855,dashboard_view,2026-04-28
8502,32,852,login,2026-04-28
8503,32,853,export,2026-04-30
8504,32,854,export,2026-04-17
8505,32,851,export,2026-04-13
8506,32,850,dashboard_view,2026-04-15
8507,32,851,integration_used,2026-05-10
8508,32,852,export,2026-04-14
8509,32,855,export,2026-04-25
8510,32,853,report_created,2026-04-15
8511,32,855,report_created,2026-04-23
8512,32,852,login,2026-04-28
8513,32,854,integration_used,2026-05-07
8514,32,849,dashboard_view,2026-04-22
8515,32,851,login,2026-05-12
8516,32,852,login,2026-04-13
8517,32,855,report_created,2026-04-26
8518,32,853,export,2026-04-24
8519,32,851,dashboard_view,2026-05-08
8520,32,850,report_created,2026-05-02
8521,32,855,report_created,2026-05-06
8522,32,849,export,2026-05-03
8523,32,854,export,2026-04-18
8524,32,853,login,2026-05-08
8525,32,850,report_created,2026-05-10
8526,32,855,export,2026-04-22
8527,32,855,integration_used,2026-05-04
8528,32,854,report_created,2026-04-18
8529,32,850,report_created,2026-05-01
8530,32,853,dashboard_view,2026-04-17
8531,32,849,report_created,2026-04-30
8532,32,855,login,2026-05-03
8533,32,855,login,2026-05-09
8534,32,854,integration_used,2026-04-20
8535,32,852,dashboard_view,2026-04-18
8536,32,853,integration_used,2026-06-09
8537,32,850,dashboard_view,2026-05-28
8538,32,849,export,2026-05-15
8539,32,850,dashboard_view,2026-06-02
8540,32,851,integration_used,2026-05-21
8541,32,855,integration_used,2026-06-02
8542,32,855,integration_used,2026-05-15
8543,32,855,login,2026-06-06
8544,32,853,report_created,2026-05-26
8545,32,853,export,2026-05-17
8546,32,853,export,2026-06-11
8547,32,852,login,2026-06-03
8548,32,851,login,2026-05-15
8549,32,855,login,2026-06-08
8550,32,850,dashboard_view,2026-06-09
8551,32,855,report_created,2026-05-14
8552,32,851,report_created,2026-06-05
8553,32,849,dashboard_view,2026-05-17
8554,32,850,login,2026-05-15
8555,32,849,export,2026-05-20
8556,32,849,integration_used,2026-06-02
8557,32,854,export,2026-05-26
8558,32,849,dashboard_view,2026-05-16
8559,32,852,login,2026-06-07
8560,32,854,integration_used,2026-05-19
8561,32,852,login,2026-06-10
8562,32,850,login,2026-06-06
8563,32,854,login,2026-06-05
8564,32,853,integration_used,2026-05-28
8565,32,855,integration_used,2026-05-24
8566,32,853,login,2026-05-13
8567,32,849,report_created,2026-06-09
8568,32,849,dashboard_view,2026-06-11
8569,32,851,export,2026-05-13
8570,32,855,dashboard_view,2026-06-08
8571,32,849,export,2026-05-18
8572,32,854,integration_used,2026-06-08
8573,32,855,integration_used,2026-05-28
8574,32,852,login,2026-06-10
8575,32,854,export,2026-05-18
8576,32,850,report_created,2026-05-18
8577,32,854,integration_used,2026-05-20
8578,32,854,report_created,2026-06-25
8579,32,849,report_created,2026-06-23
8580,32,855,export,2026-06-21
8581,32,855,report_created,2026-06-25
8582,32,855,login,2026-06-30
8583,32,854,login,2026-07-08
8584,32,850,report_created,2026-06-27
8585,32,850,integration_used,2026-07-01
8586,32,850,login,2026-06-19
8587,32,849,dashboard_view,2026-06-26
8588,32,853,export,2026-06-25
8589,32,853,login,2026-06-18
8590,32,852,export,2026-07-07
8591,32,853,login,2026-06-17
8592,32,854,export,2026-07-04
8593,32,849,login,2026-06-28
8594,32,849,integration_used,2026-07-24
8595,32,849,integration_used,2026-07-17
8596,32,852,dashboard_view,2026-07-15
8597,32,850,dashboard_view,2026-07-13
8598,32,854,integration_used,2026-07-22
8599,32,854,report_created,2026-07-29
8600,32,852,login,2026-07-26
8601,32,853,export,2026-08-04
8602,32,851,dashboard_view,2026-07-15
8603,32,849,export,2026-07-27
8604,32,853,login,2026-07-14
8605,33,861,report_created,2026-02-16
8606,33,873,integration_used,2026-03-13
8607,33,867,report_created,2026-02-16
8608,33,870,integration_used,2026-02-14
8609,33,857,dashboard_view,2026-03-13
8610,33,876,report_created,2026-03-05
8611,33,862,dashboard_view,2026-02-16
8612,33,862,export,2026-02-13
8613,33,886,dashboard_view,2026-03-08
8614,33,882,export,2026-03-10
8615,33,874,export,2026-03-12
8616,33,875,export,2026-02-20
8617,33,873,export,2026-03-02
8618,33,864,export,2026-03-01
8619,33,856,export,2026-03-01
8620,33,877,report_created,2026-02-20
8621,33,858,integration_used,2026-02-28
8622,33,878,dashboard_view,2026-03-10
8623,33,874,report_created,2026-02-14
8624,33,878,dashboard_view,2026-02-18
8625,33,858,login,2026-03-03
8626,33,879,export,2026-03-10
8627,33,884,dashboard_view,2026-03-04
8628,33,868,login,2026-03-11
8629,33,871,login,2026-02-12
8630,33,862,report_created,2026-03-07
8631,33,857,integration_used,2026-02-15
8632,33,880,dashboard_view,2026-03-05
8633,33,865,dashboard_view,2026-02-14
8634,33,878,login,2026-02-18
8635,33,875,dashboard_view,2026-02-24
8636,33,874,report_created,2026-03-09
8637,33,873,report_created,2026-02-14
8638,33,872,dashboard_view,2026-03-11
8639,33,856,report_created,2026-03-13
8640,33,879,integration_used,2026-03-30
8641,33,881,login,2026-03-18
8642,33,882,report_created,2026-04-12
8643,33,883,login,2026-04-05
8644,33,860,report_created,2026-04-09
8645,33,885,export,2026-04-10
8646,33,871,report_created,2026-03-20
8647,33,880,integration_used,2026-03-18
8648,33,868,report_created,2026-03-21
8649,33,868,dashboard_view,2026-03-21
8650,33,863,integration_used,2026-03-22
8651,33,883,dashboard_view,2026-04-02
8652,33,865,login,2026-03-26
8653,33,858,report_created,2026-04-12
8654,33,856,login,2026-03-17
8655,33,884,report_created,2026-03-19
8656,33,885,export,2026-03-28
8657,33,864,dashboard_view,2026-03-19
8658,33,871,integration_used,2026-03-27
8659,33,881,login,2026-03-30
8660,33,866,dashboard_view,2026-03-28
8661,33,873,report_created,2026-04-02
8662,33,879,login,2026-03-19
8663,33,860,login,2026-03-26
8664,33,884,export,2026-03-29
8665,33,866,login,2026-03-18
8666,33,860,integration_used,2026-04-05
8667,33,867,integration_used,2026-03-19
8668,33,871,login,2026-03-27
8669,33,866,report_created,2026-04-01
8670,33,860,login,2026-03-31
8671,33,880,integration_used,2026-03-22
8672,33,870,dashboard_view,2026-04-07
8673,33,879,login,2026-03-31
8674,33,860,report_created,2026-04-03
8675,33,869,report_created,2026-03-19
8676,33,880,export,2026-04-04
8677,33,880,export,2026-03-29
8678,33,857,login,2026-05-01
8679,33,870,login,2026-05-09
8680,33,870,login,2026-05-06
8681,33,882,export,2026-04-26
8682,33,859,export,2026-05-01
8683,33,881,export,2026-05-04
8684,33,873,dashboard_view,2026-04-22
8685,33,871,login,2026-04-21
8686,33,862,export,2026-05-09
8687,33,866,dashboard_view,2026-05-03
8688,33,872,dashboard_view,2026-05-12
8689,33,884,report_created,2026-04-28
8690,33,882,report_created,2026-05-10
8691,33,872,report_created,2026-04-15
8692,33,878,dashboard_view,2026-04-28
8693,33,868,dashboard_view,2026-05-11
8694,33,874,report_created,2026-05-07
8695,33,864,export,2026-04-18
8696,33,877,export,2026-04-26
8697,33,860,export,2026-04-14
8698,33,861,integration_used,2026-04-25
8699,33,882,login,2026-05-03
8700,33,870,export,2026-04-29
8701,33,864,login,2026-05-08
8702,33,870,export,2026-04-22
8703,33,877,dashboard_view,2026-05-06
8704,33,871,dashboard_view,2026-05-10
8705,33,886,dashboard_view,2026-05-02
8706,33,879,export,2026-04-25
8707,33,871,dashboard_view,2026-04-29
8708,33,867,dashboard_view,2026-04-23
8709,33,862,integration_used,2026-04-14
8710,33,869,integration_used,2026-04-19
8711,33,882,integration_used,2026-04-27
8712,33,857,login,2026-04-29
8713,33,881,integration_used,2026-05-04
8714,33,885,integration_used,2026-04-13
8715,33,868,dashboard_view,2026-04-24
8716,33,861,report_created,2026-05-11
8717,33,880,dashboard_view,2026-05-01
8718,33,864,report_created,2026-05-12
8719,33,881,integration_used,2026-05-12
8720,33,886,integration_used,2026-04-16
8721,33,880,export,2026-05-08
8722,33,874,login,2026-05-29
8723,33,886,report_created,2026-05-14
8724,33,875,export,2026-05-15
8725,33,869,login,2026-06-03
8726,33,866,report_created,2026-06-05
8727,33,869,login,2026-05-28
8728,33,879,integration_used,2026-05-27
8729,33,875,export,2026-05-14
8730,33,871,report_created,2026-05-20
8731,33,867,dashboard_view,2026-06-03
8732,33,869,login,2026-05-15
8733,33,874,login,2026-05-20
8734,33,863,integration_used,2026-05-16
8735,33,864,dashboard_view,2026-06-07
8736,33,871,export,2026-06-05
8737,33,879,dashboard_view,2026-05-16
8738,33,870,dashboard_view,2026-05-19
8739,33,861,dashboard_view,2026-06-10
8740,33,861,dashboard_view,2026-05-22
8741,33,871,login,2026-06-08
8742,33,880,export,2026-06-09
8743,33,882,export,2026-05-31
8744,33,869,login,2026-05-23
8745,33,886,login,2026-05-27
